,water2,water3,xtilt,ytilt
2145,22.28,24.26,-5.404166913141715,-1.2423931916931135
2146,22.27,24.27,-5.403922749532451,-1.2276251141598633
2147,22.27,24.27,-5.403602450901581,-1.2275710275916925
2148,22.27,24.27,-5.388304445543104,-1.2423677633739905
2149,22.27,24.27,-5.402979410387076,-1.242257983195347
2150,22.27,24.27,-5.403510429711253,-1.2422764689434924
2151,22.27,24.27,-5.388914718900611,-1.2425212142271236
2152,22.27,24.27,-5.403376110716623,-1.241868489989091
2153,22.27,24.27,-5.403371273237437,-1.243033750166782
2154,22.26,24.27,-5.403510909193168,-1.2426175649105957
2155,22.25,24.27,-5.404259408332436,-1.228487437661887
2156,22.25,24.27,-5.404144896973683,-1.242149277537798
2157,22.25,24.27,-5.403598481460305,-1.2268741339299571
2158,22.25,24.27,-5.403956298371554,-1.241433692799733
2159,22.25,24.27,-5.402785713600498,-1.2273640964640176
2160,22.25,24.27,-5.402767131232225,-1.2422917753178804
2161,22.24,24.27,-5.403320810580905,-1.242697947947618
2162,22.25,24.27,-5.403414097330913,-1.2264361576539125
2163,22.24,24.26,-5.402766259467771,-1.2417237163901491
2164,22.24,24.27,-5.403142585387022,-1.2417523619237312
2165,22.24,24.27,-5.403450151793358,-1.2273632530108645
2166,22.24,24.27,-5.402580676374649,-1.2274741236630378
2167,22.24,24.26,-5.403450812342157,-1.2280548811215313
2168,22.23,24.27,-5.402551158144348,-1.241307571557328
2169,22.23,24.27,-5.402359532151215,-1.24174795487459
2170,22.23,24.27,-5.403797460072593,-1.241370642010711
2171,22.22,24.26,-5.402899288964719,-1.2417897518314807
2172,22.22,24.27,-5.403256429219518,-1.2417580893675093
2173,22.22,24.27,-5.403203938003424,-1.2431844464698603
2174,22.22,24.27,-5.4036950782330395,-1.2411084899221083
2175,22.22,24.26,-5.402417855382451,-1.2420564087575854
2176,22.21,24.26,-5.403390724006152,-1.2263669646753241
2177,22.21,24.26,-5.403352481659718,-1.2404908021014
2178,22.2,24.26,-5.4029425810772,-1.2418402952503167
2179,22.2,24.26,-5.402650934576254,-1.225800156792081
2180,22.2,24.26,-5.403077497471491,-1.2262769868706744
2181,22.19,24.26,-5.402551320818387,-1.225993816905247
2182,22.18,24.26,-5.402216081670119,-1.22539386058424
2183,22.19,24.27,-5.402885708902838,-1.2418451658717427
2184,22.19,24.27,-5.388275060646311,-1.2272952790067175
2185,22.18,24.27,-5.403135328656724,-1.2271668569235685
2186,22.18,24.25,-5.402369324423586,-1.2415685126867437
2187,22.18,24.26,-5.402411134851929,-1.2267794005458537
2188,22.17,24.25,-5.403441521730601,-1.241710703187863
2189,22.16,24.25,-5.4036848553771755,-1.2270057857747756
2190,22.16,24.25,-5.403386440363868,-1.243121879929877
2191,22.16,24.25,-5.402701202001872,-1.2420763346168218
2192,22.16,24.25,-5.402346948688872,-1.2409781846718897
2193,22.15,24.25,-5.403488149772286,-1.2269251183342536
2194,22.14,24.25,-5.403439982957151,-1.241508429521865
2195,22.13,24.25,-5.404149129704688,-1.227531517240276
2196,22.12,24.26,-5.4031196805335755,-1.241917945146412
2197,22.12,24.26,-5.402983481824123,-1.2414962425305585
2198,22.11,24.25,-5.401628726113432,-1.2254196034065634
2199,22.11,24.26,-5.401599998064674,-1.2402668955180467
2200,22.1,24.25,-5.401304346445128,-1.2391242883063904
2201,22.09,24.25,-5.401734741185161,-1.239644365545952
2202,22.1,24.25,-5.401758351520236,-1.2245532695779464
2203,22.08,24.25,-5.402210062254294,-1.2394270354089305
2204,22.07,24.25,-5.4023315379012855,-1.2252527086264704
2205,22.06,24.25,-5.401924624553295,-1.2399360708561065
2206,22.06,24.24,-5.401992978404713,-1.239120905249232
2207,22.07,24.24,-5.4030964924810965,-1.2400985025439106
2208,22.05,24.25,-5.402694675122477,-1.226589500733876
2209,22.05,24.23,-5.40383149728237,-1.2246778739287223
2210,22.05,24.24,-5.402686930271669,-1.240481462490799
2211,22.04,24.24,-5.40278013463501,-1.240305877683043
2212,22.03,24.24,-5.4031392075818285,-1.2404880092965216
2213,22.02,24.23,-5.403967772083795,-1.2253397616047106
2214,22.02,24.23,-5.404246614177415,-1.2255694447901981
2215,22.01,24.24,-5.403803954360938,-1.2253369898053539
2216,22.01,24.24,-5.404454853565662,-1.2404475300167632
2217,22.0,24.23,-5.403015691808778,-1.2248963641705009
2218,22.0,24.23,-5.405053568006201,-1.2398663866319097
2219,22.0,24.23,-5.405465148404319,-1.2254892173583511
2220,21.99,24.22,-5.404284362329005,-1.2404037067683749
2221,21.98,24.22,-5.404635914964489,-1.2257974186088945
2222,21.98,24.22,-5.405310102257596,-1.2407089570072511
2223,21.98,24.22,-5.404469389062052,-1.2404894831978703
2224,21.98,24.21,-5.405892746906169,-1.2260373243802454
2225,21.98,24.22,-5.405040192436507,-1.2402988361169534
2226,21.97,24.21,-5.405166884522022,-1.240474762894494
2227,21.98,24.21,-5.40478031541601,-1.240994589003457
2228,21.97,24.2,-5.405723275416958,-1.239680920486197
2229,21.96,24.2,-5.404762879266804,-1.2403750559214357
2230,21.96,24.2,-5.4060637676829115,-1.2404153891770513
2231,21.96,24.19,-5.406535232162764,-1.2398736780595099
2232,21.96,24.2,-5.40579873932057,-1.2407032457382927
2233,21.95,24.19,-5.405397106561702,-1.2253222097636136
2234,21.95,24.19,-5.406624399344297,-1.2253747734911353
2235,21.96,24.19,-5.406553397397942,-1.2405024180962505
2236,21.95,24.19,-5.406211664978657,-1.2401010505565901
2237,21.95,24.19,-5.405777865149803,-1.2404560988262894
2238,21.94,24.19,-5.406633514070491,-1.2397999739962644
2239,21.95,24.18,-5.406641310474555,-1.225206798003508
2240,21.94,24.17,-5.4071906312664755,-1.240236229623943
2241,21.95,24.18,-5.406080561863132,-1.2258110589101594
2242,21.95,24.18,-5.4068599668457225,-1.2253586952259794
2243,21.95,24.18,-5.406335241615192,-1.2413469094576284
2244,21.95,24.18,-5.406504778085196,-1.2400276073040821
2245,21.95,24.17,-5.407424917560174,-1.2410872209136743
2246,21.94,24.17,-5.392320821818823,-1.2414753408528105
2247,21.94,24.17,-5.406999392935167,-1.2402020963222016
2248,21.94,24.17,-5.406223744681756,-1.2251830702022273
2249,21.94,24.17,-5.406348877812441,-1.2407626852726605
2250,21.94,24.16,-5.407279648236511,-1.2255125209447484
2251,21.94,24.17,-5.40707546235691,-1.240333235401673
2252,21.94,24.17,-5.407998737404483,-1.2256202388465642
2253,21.94,24.16,-5.4069508430526625,-1.2253746082663717
2254,21.94,24.16,-5.408011529957445,-1.2250894619209318
2255,21.94,24.16,-5.407125095480917,-1.2396438906806562
2256,21.94,24.16,-5.4083508835220275,-1.2264060362772053
2257,21.94,24.16,-5.407757827257527,-1.2266052429630323
2258,21.95,24.15,-5.39171787921023,-1.225655223852916
2259,21.94,24.15,-5.40739952359806,-1.2259936087701673
2260,21.94,24.14,-5.407145793812129,-1.225522086690159
2261,21.94,24.14,-5.392845580797956,-1.2265311093993998
2262,21.95,24.15,-5.4066627593994845,-1.225429791143961
2263,21.95,24.15,-5.393655201582096,-1.2266516956576434
2264,21.95,24.14,-5.408404445202697,-1.226803496317712
2265,21.95,24.14,-5.407985537336859,-1.2264849439899739
2266,21.95,24.14,-5.408230045848805,-1.2267516265339304
2267,21.95,24.14,-5.392582079041581,-1.2275649208374084
2268,21.95,24.14,-5.409125492207086,-1.226810974307571
2269,21.95,24.14,-5.3934128720930135,-1.2273896900219314
2270,21.95,24.14,-5.393033173974205,-1.227747297400411
2271,21.96,24.14,-5.393241630188427,-1.2281018655057756
2272,21.95,24.14,-5.408307628167942,-1.2271436540777418
2273,21.96,24.14,-5.4097944359009045,-1.228768388710018
2274,21.95,24.14,-5.409886279905417,-1.2287778050163407
2275,21.96,24.14,-5.393958178578494,-1.2281041915706772
2276,21.96,24.13,-5.409470441566175,-1.2289465501671077
2277,21.95,24.13,-5.409672534256641,-1.2293857882577237
2278,21.97,24.13,-5.408847923161128,-1.2286671680837538
2279,21.96,24.13,-5.410063248669481,-1.2294678318648924
2280,21.97,24.13,-5.394097531197753,-1.2287499550838439
2281,21.96,24.13,-5.394860781919281,-1.2290263242809427
2282,21.97,24.13,-5.3938590248129925,-1.2284979717160738
2283,21.97,24.13,-5.393641801714485,-1.228745180396772
2284,21.97,24.13,-5.4097005779471035,-1.2279436395480392
2285,21.97,24.13,-5.394192685467526,-1.2292983021539172
2286,21.98,24.14,-5.4099086875967135,-1.2297120302469184
2287,21.98,24.13,-5.394425892500989,-1.229946166616818
2288,21.98,24.13,-5.409164090932241,-1.2291704819768956
2289,21.98,24.13,-5.394503006536855,-1.2300228225924863
2290,21.98,24.13,-5.39442819790434,-1.2288895879285453
2291,21.98,24.13,-5.4100893386578175,-1.230087500790978
2292,21.98,24.13,-5.394089311554454,-1.229275947087646
2293,21.98,24.13,-5.394287968262551,-1.2297172284632474
2294,21.98,24.14,-5.394789794525817,-1.22976246325129
2295,21.98,24.13,-5.393825817897882,-1.2300683489025008
2296,21.99,24.14,-5.40965395060674,-1.2281974542850422
2297,21.99,24.14,-5.3938969742899525,-1.2297108941504056
2298,21.99,24.14,-5.394160956667976,-1.2303025193262869
2299,21.99,24.13,-5.394945623469592,-1.2301335335146468
2300,21.99,24.13,-5.393744812286064,-1.2299645340807797
2301,22.0,24.13,-5.394244486436378,-1.23061816765934
2302,22.0,24.13,-5.393615164640549,-1.2290134470570593
2303,22.0,24.13,-5.4096940599881576,-1.2297508479258619
2304,22.0,24.13,-5.408808035576024,-1.2296232324728185
2305,22.0,24.13,-5.393935009179835,-1.2300769703082943
2306,22.01,24.13,-5.409942655965098,-1.2303470059555812
2307,22.0,24.13,-5.394715205935588,-1.2298952286337779
2308,22.0,24.13,-5.409462054740741,-1.230792976392006
2309,22.0,24.13,-5.393109146876188,-1.230011738005361
2310,22.01,24.13,-5.3942330207326314,-1.2301430680486936
2311,22.0,24.13,-5.394552583342107,-1.2300421953178675
2312,22.01,24.13,-5.395088305099166,-1.2294273412031496
2313,22.01,24.14,-5.394136167611755,-1.2303924204199228
2314,22.01,24.14,-5.4086055219716656,-1.2287281927072478
2315,22.02,24.14,-5.409939155964583,-1.229956853477927
2316,22.02,24.13,-5.408738416852788,-1.2301810466358516
2317,22.01,24.13,-5.409117159773602,-1.2291026370410596
2318,22.02,24.13,-5.394143414914785,-1.2296965976279508
2319,22.02,24.13,-5.393887196802953,-1.2295057142581174
2320,22.02,24.14,-5.39378424872665,-1.2286155655372133
2321,22.02,24.14,-5.394629126610193,-1.2305801067659154
2322,22.02,24.14,-5.409305149789743,-1.229298148062774
2323,22.02,24.13,-5.409801780047027,-1.2316527521748635
2324,22.03,24.13,-5.394774364076536,-1.2308579971187548
2325,22.03,24.13,-5.395053504407396,-1.230452326404414
2326,22.02,24.14,-5.409095226137159,-1.2301293674787916
2327,22.03,24.15,-5.394330246759881,-1.2306961892601316
2328,22.02,24.13,-5.393291199126109,-1.229712691502705
2329,22.02,24.14,-5.394623771560303,-1.231161087808597
2330,22.04,24.14,-5.394840147487288,-1.2308142258435688
2331,22.03,24.14,-5.393388970290163,-1.2293378745697885
2332,22.02,24.14,-5.410070291801102,-1.2299649039476734
2333,22.03,24.14,-5.392780672152587,-1.2293232179909857
2334,22.03,24.14,-5.40768316445894,-1.2293770306130658
2335,22.03,24.13,-5.40936061806664,-1.230535870241547
2336,22.03,24.13,-5.394327259107447,-1.2306800626386247
2337,22.03,24.14,-5.393674717945595,-1.2304639478633088
2338,22.03,24.14,-5.408825115559166,-1.2299627223858698
2339,22.03,24.14,-5.409826416401672,-1.2304648835509324
2340,22.03,24.13,-5.409130768295225,-1.230094774010176
2341,22.03,24.13,-5.3936171303728875,-1.2296381945017199
2342,22.03,24.14,-5.408239384506743,-1.229543337808449
2343,22.03,24.14,-5.393689442162024,-1.2303618109072583
2344,22.03,24.14,-5.407452423543223,-1.228796433156942
2345,22.02,24.14,-5.394518196472822,-1.229515242691019
2346,22.04,24.14,-5.3940832335814415,-1.2303039532820768
2347,22.03,24.14,-5.394090236076973,-1.2303236581703443
2348,22.03,24.14,-5.393538670013296,-1.229707158107615
2349,22.03,24.14,-5.409658731370547,-1.2301851277897622
2350,22.03,24.14,-5.393707675414702,-1.2299846683963704
2351,22.04,24.14,-5.408253124370589,-1.2295949522424847
2352,22.03,24.14,-5.3934425146028335,-1.228768105724175
2353,22.04,24.14,-5.3938597356558695,-1.2304136403346349
2354,22.03,24.14,-5.393612834029638,-1.2302232262894064
2355,22.04,24.14,-5.409137035284013,-1.2300526483275527
2356,22.04,24.14,-5.409057249443444,-1.2301117680618099
2357,22.03,24.14,-5.407772436186669,-1.230294615532338
2358,22.04,24.13,-5.3934986067223285,-1.2311137316318863
2359,22.04,24.13,-5.409308999373679,-1.2306675137820515
2360,22.03,24.13,-5.392660842877425,-1.2301546678438688
2361,22.03,24.13,-5.3941884832791835,-1.2303402303013602
2362,22.04,24.14,-5.393335094775313,-1.2297083571654666
2363,22.03,24.13,-5.393196936227738,-1.2298728889790689
2364,22.04,24.13,-5.408266777041104,-1.2304096458036813
2365,22.03,24.13,-5.3931711254939465,-1.2294036285020224
2366,22.03,24.13,-5.393305481496778,-1.2305340716607314
2367,22.04,24.13,-5.392784083050263,-1.2305420789393358
2368,22.03,24.14,-5.407788367193544,-1.2295448149983252
2369,22.05,24.15,-5.407538802639701,-1.2308675669764424
2370,22.05,24.15,-5.392726025950526,-1.2296373766748312
2371,22.04,24.14,-5.3931607124106185,-1.2302285216395343
2372,22.04,24.14,-5.393467470125545,-1.230559212169458
2373,22.04,24.14,-5.39296265159997,-1.229967244643219
2374,22.04,24.14,-5.3925192102587065,-1.228568027829487
2375,22.03,24.14,-5.392845653059328,-1.2301556030122336
2376,22.04,24.14,-5.392550139221344,-1.2301168462282384
2377,22.04,24.13,-5.3934293347548214,-1.230613606051603
2378,22.05,24.14,-5.407566557806135,-1.2299483084991933
2379,22.04,24.14,-5.392202969104828,-1.2293479080615208
2380,22.05,24.15,-5.392700217519132,-1.2291413742055977
2381,22.04,24.14,-5.392578106992384,-1.2310254788787975
2382,22.05,24.15,-5.392592364981597,-1.2306688628561648
2383,22.05,24.14,-5.393142829850969,-1.2300944042326811
2384,22.04,24.14,-5.392350466876013,-1.2304565331380481
2385,22.04,24.14,-5.393089090478094,-1.2308058291215414
2386,22.04,24.15,-5.406807128099624,-1.2286979938257911
2387,22.04,24.15,-5.4077355594277865,-1.2300509823703847
2388,22.04,24.14,-5.407990761422506,-1.2310180920350071
2389,22.04,24.14,-5.39177062216741,-1.230013522423275
2390,22.04,24.14,-5.392768929255861,-1.2297606719572303
2391,22.04,24.14,-5.392046219798655,-1.2292310748710684
2392,22.04,24.14,-5.39233906968705,-1.2295097291122963
2393,22.04,24.14,-5.392218839295235,-1.2298495770443696
2394,22.04,24.15,-5.392124890951012,-1.2295524929734936
2395,22.05,24.15,-5.392716691932251,-1.2297216711869199
2396,22.05,24.14,-5.392801328408522,-1.2306314698654333
2397,22.05,24.14,-5.391524988361953,-1.2294600472417225
2398,22.05,24.14,-5.392079358931997,-1.2291634108698521
2399,22.04,24.15,-5.391892873185028,-1.229408013738525
2400,22.04,24.14,-5.392424790150069,-1.2309876198182215
2401,22.04,24.15,-5.392129564496969,-1.2304885329011594
2402,22.05,24.14,-5.391880533732024,-1.2300375372009464
2403,22.04,24.15,-5.391523713367654,-1.229501386240933
2404,22.04,24.15,-5.407166774546692,-1.228799847029783
2405,22.04,24.14,-5.407466276213105,-1.2287953513535144
2406,22.04,24.14,-5.391773546614322,-1.2294873784739553
2407,22.04,24.14,-5.392107003962787,-1.230107181824082
2408,22.04,24.14,-5.3922724304079255,-1.2293032938291373
2409,22.04,24.14,-5.392810688085535,-1.2294244449102074
2410,22.04,24.14,-5.39206518011447,-1.2281007457528488
2411,22.02,24.14,-5.390143421678808,-1.2284851863546822
2412,22.03,24.14,-5.406198361416147,-1.2294829653406458
2413,22.03,24.14,-5.4070855203774,-1.229880127882915
2414,22.02,24.15,-5.391955631070188,-1.2298473455488277
2415,22.02,24.14,-5.4073118550613115,-1.2284836267017445
2416,22.02,24.15,-5.40587234208587,-1.2286064424961207
2417,22.02,24.15,-5.405583876867068,-1.2289157905721555
2418,22.01,24.15,-5.406134435259839,-1.2295935367329047
2419,22.02,24.15,-5.406841801804189,-1.2291428805619085
2420,22.02,24.15,-5.407235210268799,-1.2296962221999626
2421,22.01,24.15,-5.391671105028518,-1.2294347650913928
2422,22.0,24.14,-5.407878598052729,-1.228490532334256
2423,22.01,24.15,-5.391367407999328,-1.2290605041948595
2424,22.01,24.14,-5.406052736169962,-1.2293881089270058
2425,22.01,24.14,-5.392139998651497,-1.229408830106047
2426,22.01,24.15,-5.406683734098939,-1.2292604463004009
2427,22.01,24.15,-5.391318864338036,-1.2296966597715837
2428,22.0,24.15,-5.39159466011776,-1.2277843662556063
2429,22.0,24.15,-5.406538958241604,-1.2284022837095343
2430,21.99,24.14,-5.391718982581493,-1.2277259964665581
2431,21.99,24.14,-5.391947771270516,-1.2292290343637544
2432,21.99,24.14,-5.406639762125286,-1.227905059724223
2433,21.98,24.15,-5.391259601833444,-1.2292281463387105
2434,21.97,24.15,-5.4063396204897405,-1.2282581377046544
2435,21.97,24.15,-5.3907509241531875,-1.2273575900337823
2436,21.97,24.15,-5.39296585992248,-1.228439595252293
2437,21.97,24.15,-5.391134470572318,-1.2288738724190167
2438,21.96,24.15,-5.405817109945312,-1.228017926386997
2439,21.96,24.15,-5.406050412204831,-1.2288772682323823
2440,21.95,24.15,-5.389843866894431,-1.2246584356983448
2441,21.94,24.15,-5.405813907391471,-1.225459219551531
2442,21.94,24.15,-5.39139131199529,-1.2275802752773453
2443,21.93,24.15,-5.3909239033051835,-1.2269359484563593
2444,21.93,24.15,-5.4058499398345115,-1.2267435385829841
2445,21.93,24.15,-5.406125440416534,-1.225464544825515
2446,21.92,24.15,-5.407047588113954,-1.225285683443046
2447,21.91,24.15,-5.392207805838039,-1.2266890876254124
2448,21.91,24.15,-5.407718925774075,-1.2271128436541703
2449,21.91,24.15,-5.392037455324631,-1.225913640668503
2450,21.89,24.14,-5.391694659375906,-1.2266061688541738
2451,21.89,24.14,-5.3929812169858184,-1.226864461631069
2452,21.89,24.14,-5.407816925781092,-1.2259738835099896
2453,21.88,24.14,-5.4084352019245845,-1.2265639282822356
2454,21.89,24.14,-5.392793792032475,-1.2264740666753542
2455,21.87,24.14,-5.3935521044874415,-1.2282509058623035
2456,21.87,24.14,-5.407446868483451,-1.2252647601930295
2457,21.87,24.13,-5.408416851811516,-1.2273227589522588
2458,21.87,24.13,-5.3934462964964265,-1.225483447745938
2459,21.87,24.13,-5.393966738392984,-1.2267193214045071
2460,21.85,24.13,-5.407968076359191,-1.2266660358636106
2461,21.86,24.13,-5.394181183461951,-1.2268758356211007
2462,21.85,24.12,-5.409426892982416,-1.2269206928343583
2463,21.85,24.12,-5.394060493496778,-1.2276997258151927
2464,21.85,24.12,-5.410328049923565,-1.2260843235757801
2465,21.84,24.11,-5.39468232219304,-1.2266151591487733
2466,21.83,24.12,-5.39474427049353,-1.2279413124554783
2467,21.83,24.12,-5.39464102815548,-1.22666493003012
2468,21.83,24.12,-5.410607288583041,-1.2268782148778734
2469,21.83,24.11,-5.410386237445413,-1.2280742754981002
2470,21.83,24.12,-5.4103160409355695,-1.2262677240569524
2471,21.82,24.1,-5.410443934437898,-1.227291223013573
2472,21.81,24.11,-5.411302280014151,-1.2277310161431745
2473,21.81,24.11,-5.395393340221532,-1.2273437197495451
2474,21.81,24.09,-5.395015491674252,-1.2267621543210758
2475,21.81,24.09,-5.3965255567847406,-1.2284881495707756
2476,21.8,24.09,-5.396828642337184,-1.2270485210505901
2477,21.8,24.09,-5.41175485864274,-1.2263505088576674
2478,21.8,24.09,-5.396101686331255,-1.2268756331073418
2479,21.79,24.09,-5.396890508283743,-1.228318604831021
2480,21.78,24.09,-5.397419973666454,-1.228965991074187
2481,21.78,24.08,-5.397952116476672,-1.227744431653034
2482,21.78,24.09,-5.398371375134886,-1.2272832975975887
2483,21.78,24.07,-5.412986417792646,-1.2275950966632072
2484,21.78,24.08,-5.3973752170571885,-1.2292567971719224
2485,21.76,24.07,-5.396927539869776,-1.227854314417061
2486,21.76,24.07,-5.413577950833168,-1.2295275822441192
2487,21.76,24.07,-5.39826466893199,-1.2282845298067844
2488,21.76,24.07,-5.399023267033967,-1.2275979429692983
2489,21.76,24.07,-5.398422810948612,-1.2283412586632323
2490,21.75,24.06,-5.41341834854377,-1.2286209734765217
2491,21.76,24.07,-5.4149318584902035,-1.229034048385626
2492,21.75,24.06,-5.39970378734063,-1.228842595542397
2493,21.75,24.06,-5.399108228097257,-1.2279586650147236
2494,21.75,24.06,-5.39960473592382,-1.2278591571685293
2495,21.74,24.06,-5.399749684470023,-1.2280902993570324
2496,21.74,24.05,-5.4159603209289955,-1.229009854674579
2497,21.74,24.05,-5.414764747186306,-1.2284103768404933
2498,21.74,24.04,-5.399776289694591,-1.2280909076690105
2499,21.74,24.04,-5.400328874466893,-1.2282424036268018
2500,21.73,24.05,-5.401254033447886,-1.2276721395509589
2501,21.72,24.04,-5.400975924829005,-1.228698187891038
2502,21.72,24.04,-5.416617852528233,-1.2284935349263026
2503,21.72,24.04,-5.401015252941794,-1.2282331626798972
2504,21.72,24.04,-5.402150071069882,-1.2286806815074782
2505,21.72,24.04,-5.402097879871645,-1.2293274812276924
2506,21.72,24.04,-5.416020854405919,-1.2291980418716764
2507,21.72,24.04,-5.4177005307189985,-1.2286164814888227
2508,21.72,24.03,-5.402448968914106,-1.2292246109962184
2509,21.71,24.02,-5.402737810270565,-1.2292294855332138
2510,21.71,24.03,-5.402260348632305,-1.2281169938539667
2511,21.7,24.03,-5.402623173856003,-1.2297279755166275
2512,21.71,24.03,-5.418713342474715,-1.23014749241642
2513,21.7,24.02,-5.403128888409386,-1.230178631716094
2514,21.7,24.02,-5.403852818756383,-1.22956560564169
2515,21.7,24.02,-5.40370057040839,-1.2274353075576638
2516,21.7,24.02,-5.403794822407044,-1.2301672330891358
2517,21.69,24.01,-5.403727253860806,-1.2290516186741451
2518,21.7,24.02,-5.403633146749105,-1.230086947659342
2519,21.69,24.01,-5.404356335598636,-1.229835192583214
2520,21.7,24.02,-5.4042798173088356,-1.2295088866041144
2521,21.7,24.01,-5.404097086361337,-1.2286097375275653
2522,21.7,24.01,-5.40414101482608,-1.2285194931538386
2523,21.7,24.01,-5.404645572331008,-1.2282010021732115
2524,21.71,24.0,-5.403766864962786,-1.2293112623970297
2525,21.71,24.01,-5.404163649677718,-1.229341436628135
2526,21.71,24.0,-5.40556336105935,-1.229310815038822
2527,21.7,24.0,-5.403243301070502,-1.2282818711983805
2528,21.7,24.0,-5.404579690961706,-1.2294094860690963
2529,21.7,24.0,-5.405004329849594,-1.229265224730005
2530,21.71,24.0,-5.404134791184132,-1.2301540224202936
2531,21.71,24.0,-5.403076613697538,-1.229144326854212
2532,21.71,24.0,-5.4048675729821944,-1.2288248498610572
2533,21.71,24.0,-5.403576726988411,-1.2285941329888561
2534,21.7,23.99,-5.4040975090300245,-1.2295751105242076
2535,21.71,24.0,-5.4036977408804185,-1.2296190853751663
2536,21.7,24.0,-5.404336066197075,-1.2307056004652686
2537,21.7,23.99,-5.403998572515619,-1.23051426814164
2538,21.71,24.0,-5.403915186620068,-1.229419511514121
2539,21.72,23.99,-5.40395379158242,-1.2298793124509484
2540,21.72,23.99,-5.404411522062462,-1.2297965493023493
2541,21.72,23.99,-5.4039622842815715,-1.2291605614794838
2542,21.72,23.98,-5.404171309705556,-1.2291467131271527
2543,21.72,23.99,-5.4038179980630225,-1.2299727533415625
2544,21.72,23.99,-5.404054813066218,-1.2299883025337348
2545,21.73,23.99,-5.4041872400111775,-1.22916419674151
2546,21.73,23.98,-5.404003656204496,-1.2299052978495015
2547,21.73,23.98,-5.403842651818535,-1.2293383034987853
2548,21.74,23.98,-5.404312218715416,-1.2303582191492688
2549,21.74,23.98,-5.403470670612202,-1.2291321560282211
2550,21.74,23.98,-5.404283113389582,-1.2294057389675468
2551,21.74,23.98,-5.40359624754693,-1.2289813526590678
2552,21.74,23.98,-5.403329299131786,-1.2299585260789736
2553,21.73,23.98,-5.402782876917731,-1.2291901133814216
2554,21.74,23.98,-5.4033059947821,-1.2299464376819917
2555,21.73,23.98,-5.403416316070402,-1.23050373403641
2556,21.74,23.97,-5.402708720487754,-1.2289971850748498
2557,21.74,23.98,-5.402842420737221,-1.2294020337411788
2558,21.75,23.97,-5.402790390510102,-1.2296554327265952
2559,21.74,23.97,-5.403065594784348,-1.22905130167814
2560,21.75,23.97,-5.402392086688954,-1.22893890719777
2561,21.75,23.97,-5.402483833903899,-1.2287304930760123
2562,21.75,23.97,-5.402710689479176,-1.2295970530355318
2563,21.75,23.96,-5.403199330877266,-1.2287637978618242
2564,21.75,23.97,-5.402980875161588,-1.2290024891285731
2565,21.75,23.97,-5.401777355231855,-1.229121276454699
2566,21.75,23.97,-5.402400521682424,-1.2296777984084912
2567,21.75,23.97,-5.402084330949547,-1.228856419480509
2568,21.76,23.97,-5.402743468609831,-1.2303147906511502
2569,21.76,23.97,-5.401789441172552,-1.2294280386179275
2570,21.76,23.98,-5.400837788750833,-1.2286454003697662
2571,21.76,23.97,-5.401493761870775,-1.2286063688326823
2572,21.77,23.98,-5.402470891627737,-1.229242575191111
2573,21.76,23.97,-5.402260045502087,-1.2300449425982636
2574,21.77,23.98,-5.402051682225086,-1.2283893853972454
2575,21.77,23.98,-5.401085784763835,-1.2287262992257564
2576,21.77,23.98,-5.401004920378535,-1.2288555522415334
2577,21.77,23.98,-5.400902177679365,-1.2290982296945732
2578,21.79,23.99,-5.401880061474641,-1.229311684860286
2579,21.79,23.99,-5.400677018684084,-1.2291905360773179
2580,21.82,23.99,-5.400889390287333,-1.2286241469814863
2581,22.66,23.95,-5.401365008898589,-1.2288536365327598
2582,22.79,23.97,-5.400810092402175,-1.2287005270769682
2583,22.61,23.98,-5.40121723094219,-1.2285324121912842
2584,22.81,24.0,-5.401916809553594,-1.229234921540677
2585,22.74,24.01,-5.401017956257005,-1.2277485528304075
2586,23.22,24.02,-5.401424664729412,-1.2291761092954514
2587,23.45,24.05,-5.401423388740913,-1.2272449783464174
2588,24.11,24.12,-5.400564533055363,-1.227380609087507
2589,24.99,25.04,-5.402550927730999,-1.2283008269724844
2590,25.6,25.28,-5.4017641932022755,-1.2269195703124622
2591,25.86,25.67,-5.402264015572588,-1.2271962886748518
2592,26.0,25.94,-5.402461801596128,-1.226375424579426
2593,26.02,26.15,-5.40171267681229,-1.226445103717624
2594,26.0,26.14,-5.402267391046099,-1.2276419815236557
2595,26.57,26.69,-5.401667532663098,-1.2254829921836559
2596,27.17,28.35,-5.400898523743959,-1.226223084867801
2597,27.07,28.27,-5.400031324655506,-1.22674910372865
2598,26.9,28.04,-5.399389489845012,-1.2277025061957871
2599,26.69,27.74,-5.398188811458117,-1.227212963355226
2600,26.6,27.49,-5.398410343125421,-1.2273161783859796
2601,26.42,27.31,-5.398659317476048,-1.2280164142867913
2602,26.21,27.2,-5.397034212707802,-1.2271541640449979
2603,26.03,27.08,-5.396717945880617,-1.2279576853000067
2604,26.02,26.97,-5.396834908249997,-1.2284059440803117
2605,26.24,27.0,-5.3976173457612795,-1.2282462475100149
2606,26.54,27.25,-5.396981032804206,-1.2276380171431962
2607,26.72,27.35,-5.397421297219576,-1.22770068204245
2608,26.62,27.31,-5.396341349348242,-1.2272390940285658
2609,26.43,27.2,-5.396358483606504,-1.2289967150834256
2610,26.62,27.1,-5.396335485043282,-1.2283624318745916
2611,26.61,27.15,-5.396438850191511,-1.2283101504686755
2612,26.64,27.17,-5.3958034494231475,-1.228952496157186
